Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
ANTI,NA,,ANTI-0077,Grassland,2015,5/27/2015,8:42,8:52,Josh Schlicht,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.20000076,74.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,,ANTI-0151,Grassland,2015,5/27/2015,7:26,7:36,Sasha Robinson,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,24.10000038,75.69999695,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0143,Grassland,2015,5/27/2015,8:02,8:12,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,32.59999847,57.70000076,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Visualization,,TRUE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0142,Grassland,2015,5/27/2015,8:21,8:31,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,30.20000076,61.29999924,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,7.5 - 10 min,Visualization,,TRUE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Brown Thrasher,Toxostoma rufum,178627,89979,BRTH,FALSE,TRUE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,TRUE
ANTI,NA,,ANTI-0141,Grassland,2015,5/27/2015,8:41,8:51,Sasha Robinson,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Tree Swallow,Tachycineta bicolor,178431,87391,TRES,FALSE,FALSE,40.70000076,36.40000153,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,FALSE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,House Finch,Haemorhous mexicanus,,926917,HOFI,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,FALSE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,FALSE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,FALSE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,2.5 - 5 min,Visualization,,TRUE,Undetermined,Killdeer,Charadrius vociferus,176520,77646,KILL,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Visualization,,TRUE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
ANTI,NA,,ANTI-0140,Grassland,2015,5/27/2015,9:00,9:10,Sasha Robinson,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,FALSE,FALSE,34,48.59999847,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,TRUE
